1.0498687664041995|8382
0.7836990595611284|10846
0.43686006825938567|7325
0.3409836065573771|7625
0.759585242343863|8294
1.065619742007852|8915
2.0310478654592496|7730
0.5753843387575295|11123
1.0852928899401697|7187
0.9602380308358128|7394
0.9605876536233932|7079
0.706053369328211|9631
0.3533138401559454|8208
0.6064139941690961|8575
0.5629548263078402|7283
0.8104343421552489|7897
0.532095550775501|8833
0.20918070889018012|8605
0.4246542101431691|8242
0.7468354430379747|7900
0.423728813559322|8260
0.6222345132743363|7232
0.39687789390130973|7559
0.06526563111865291|7661
0.8446977406879707|9826
0.8179723502304148|8680
0.7469189592929167|8033
1.0220334483674012|7534
1.2234116502154873|7193
0.31971087016958577|7194
0.148529557381919|10099
1.2799339388934765|7266
0.8204922953772265|9994
0.2998320940273447|8338
0.2894954507857734|9672
0.051806760782282094|15442
0.1517133141511902|19115
0.9126106194690266|7232
0.2654320987654321|16200
0.6579656994930428|9271
0.4806352744497074|14356
0.1794473023088886|8359
1.009438909281594|7628
2.857943401513029|7138
2.7609642136561536|9417
0.5217597533499349|8433
0.5212211466865228|12087
0.757002271006813|10568
0.7117867052720472|16578
0.7525553184319892|8903
2.84971502849715|10001
2.775106470669048|7279
0.6768414067684141|7535
0.9209152188360391|10533
0.6946637196084623|9501
0.19790223629527012|10106
0.3448742223424398|14788
1.0808699049355384|7679
1.935738741111404|7594
0.5891016200294551|8827
0.6268041237113402|12125
0.29971331769611675|7674
0.38557496030845995|8818
1.2252346193952035|11508
0.29106785519374206|10994
0.08216926869350863|7302
0.37827943868212327|8195
0.06052047609441194|9914
0.9735576923076923|8320
0.6305494788315532|7771
1.0724706253450043|12681
0.42234593971971585|10418
0.918525587498509|8383
0.23949488351839754|9186
0.299908723431999|7669
0.8352455254703992|10895
0.2968508002065049|7748
0.2900378310214376|7930
0.535732335995148|9893
0.6846444040799218|7157
0.3757567323081205|14371
0.2827763496143959|7780
1.0291090855630698|10203
0.9881002974925626|9412
0.15292468459283803|7847
0.47374009638160586|12243
0.3836077844311377|10688
0.16544877981524886|7253
0.16821602478972997|11295
0.27631942525559544|7238
0.8197900186969652|13906
0.44005249749092873|12953
0.1391524351676154|7905
0.21961430238144258|14571
1.1607936037903464|16885
0.1583069488418597|12002
0.4889975550122249|10225
0.6310604894566723|12994
0.1608640698609675|8703
0.15521523178807947|9664
0.6864481842338352|9032
0.7361455748552523|12090
1.0500308832612724|8095
0.8594889110582458|13031
0.1561822125813449|11525
0.2156862745098039|10200
0.7024938531787847|8541
0.11036309458117206|9061
0.22672712723392904|7498
0.7803790412486065|8073
0.47320807237299933|7185
1.1152416356877324|7532
0.16924053310767928|9454
0.37506894649751793|9065
1.02773475996058|7103
0.6162464985994398|7140
0.6939625260235947|7205
0.4695448023998957|7667
0.42460408537984856|8714
0.37841796875|8192
0.2897500905469033|8283
0.2178649237472767|7803
0.18881283927307055|8474
